dataset,entity,period,value,unit,source_org,source_title,source_url,quote,confidence,notes
price_monthly_ico_composite,ICO composite (I-CIP),2019-01,101.56,US cents/lb,ICO,"ICO Coffee Market Report price tables (monthly averages parsed from ICO CMR PDFs by BMR-Com/coffee-analytics, data/csv/prices.csv)",https://github.com/BMR-Com/coffee-analytics/blob/b7111c975eeb533ce26977496205be5303c71732/data/csv/prices.csv,"2019-01,2020-01,101.56,129.28,128.46,102.94,78.24,107.93,70.32",medium,"Parsed copy of ICO CMR table (report_period=2020-01); validated vs ICO CMR text, WB Pink Sheet and ICO 2023/2024 annual avgs - see notes/B_prices.md s.0"
price_monthly_ico_colombian_milds,Colombian Milds,2019-01,129.28,US cents/lb,ICO,"ICO Coffee Market Report price tables (monthly averages parsed from ICO CMR PDFs by BMR-Com/coffee-analytics, data/csv/prices.csv)",https://github.com/BMR-Com/coffee-analytics/blob/b7111c975eeb533ce26977496205be5303c71732/data/csv/prices.csv,"2019-01,2020-01,101.56,129.28,128.46,102.94,78.24,107.93,70.32",medium,"Parsed copy of ICO CMR table (report_period=2020-01); validated vs ICO CMR text, WB Pink Sheet and ICO 2023/2024 annual avgs - see notes/B_prices.md s.0"
price_monthly_ico_other_milds,Other Milds,2019-01,128.46,US cents/lb,ICO,"ICO Coffee Market Report price tables (monthly averages parsed from ICO CMR PDFs by BMR-Com/coffee-analytics, data/csv/prices.csv)",https://github.com/BMR-Com/coffee-analytics/blob/b7111c975eeb533ce26977496205be5303c71732/data/csv/prices.csv,"2019-01,2020-01,101.56,129.28,128.46,102.94,78.24,107.93,70.32",medium,"Parsed copy of ICO CMR table (report_period=2020-01); validated vs ICO CMR text, WB Pink Sheet and ICO 2023/2024 annual avgs - see notes/B_prices.md s.0"
price_monthly_ico_brazilian_naturals,Brazilian Naturals,2019-01,102.94,US cents/lb,ICO,"ICO Coffee Market Report price tables (monthly averages parsed from ICO CMR PDFs by BMR-Com/coffee-analytics, data/csv/prices.csv)",https://github.com/BMR-Com/coffee-analytics/blob/b7111c975eeb533ce26977496205be5303c71732/data/csv/prices.csv,"2019-01,2020-01,101.56,129.28,128.46,102.94,78.24,107.93,70.32",medium,"Parsed copy of ICO CMR table (report_period=2020-01); validated vs ICO CMR text, WB Pink Sheet and ICO 2023/2024 annual avgs - see notes/B_prices.md s.0"
price_monthly_ico_robustas,Robustas,2019-01,78.24,US cents/lb,ICO,"ICO Coffee Market Report price tables (monthly averages parsed from ICO CMR PDFs by BMR-Com/coffee-analytics, data/csv/prices.csv)",https://github.com/BMR-Com/coffee-analytics/blob/b7111c975eeb533ce26977496205be5303c71732/data/csv/prices.csv,"2019-01,2020-01,101.56,129.28,128.46,102.94,78.24,107.93,70.32",medium,"Parsed copy of ICO CMR table (report_period=2020-01); validated vs ICO CMR text, WB Pink Sheet and ICO 2023/2024 annual avgs - see notes/B_prices.md s.0"
price_monthly_ico_composite,ICO composite (I-CIP),2019-02,,US cents/lb,ICO,"ICO Coffee Market Report price tables (monthly averages parsed from ICO CMR PDFs by BMR-Com/coffee-analytics, data/csv/prices.csv)",https://github.com/BMR-Com/coffee-analytics/blob/b7111c975eeb533ce26977496205be5303c71732/data/csv/prices.csv,"2019-02,2020-02,100.0,67.0,127.93,128.45,100.06,78.65,104.12",low,"NOT FOUND: parsed row garbled (""100.0,67.0""); likely 100.67 (would make 2019 mean = 100.52, matching Statista 2019 figure) but not verified - left blank"
price_monthly_ico_colombian_milds,Colombian Milds,2019-02,127.93,US cents/lb,ICO,"ICO Coffee Market Report price tables (monthly averages parsed from ICO CMR PDFs by BMR-Com/coffee-analytics, data/csv/prices.csv)",https://github.com/BMR-Com/coffee-analytics/blob/b7111c975eeb533ce26977496205be5303c71732/data/csv/prices.csv,"2019-02,2020-02,100.0,67.0,127.93,128.45,100.06,78.65,104.12",low,"Parsed row garbled (I-CIP split into ""100.0,67.0"", remaining columns shifted right by one); value taken from shifted column; OM/R agree with World Bank Feb-2019 within 0.3%"
price_monthly_ico_other_milds,Other Milds,2019-02,128.45,US cents/lb,ICO,"ICO Coffee Market Report price tables (monthly averages parsed from ICO CMR PDFs by BMR-Com/coffee-analytics, data/csv/prices.csv)",https://github.com/BMR-Com/coffee-analytics/blob/b7111c975eeb533ce26977496205be5303c71732/data/csv/prices.csv,"2019-02,2020-02,100.0,67.0,127.93,128.45,100.06,78.65,104.12",low,"Parsed row garbled (I-CIP split into ""100.0,67.0"", remaining columns shifted right by one); value taken from shifted column; OM/R agree with World Bank Feb-2019 within 0.3%"
price_monthly_ico_brazilian_naturals,Brazilian Naturals,2019-02,100.06,US cents/lb,ICO,"ICO Coffee Market Report price tables (monthly averages parsed from ICO CMR PDFs by BMR-Com/coffee-analytics, data/csv/prices.csv)",https://github.com/BMR-Com/coffee-analytics/blob/b7111c975eeb533ce26977496205be5303c71732/data/csv/prices.csv,"2019-02,2020-02,100.0,67.0,127.93,128.45,100.06,78.65,104.12",low,"Parsed row garbled (I-CIP split into ""100.0,67.0"", remaining columns shifted right by one); value taken from shifted column; OM/R agree with World Bank Feb-2019 within 0.3%"
price_monthly_ico_robustas,Robustas,2019-02,78.65,US cents/lb,ICO,"ICO Coffee Market Report price tables (monthly averages parsed from ICO CMR PDFs by BMR-Com/coffee-analytics, data/csv/prices.csv)",https://github.com/BMR-Com/coffee-analytics/blob/b7111c975eeb533ce26977496205be5303c71732/data/csv/prices.csv,"2019-02,2020-02,100.0,67.0,127.93,128.45,100.06,78.65,104.12",low,"Parsed row garbled (I-CIP split into ""100.0,67.0"", remaining columns shifted right by one); value taken from shifted column; OM/R agree with World Bank Feb-2019 within 0.3%"
price_monthly_ico_composite,ICO composite (I-CIP),2019-03,97.50,US cents/lb,ICO,"ICO Coffee Market Report price tables (monthly averages parsed from ICO CMR PDFs by BMR-Com/coffee-analytics, data/csv/prices.csv)",https://github.com/BMR-Com/coffee-analytics/blob/b7111c975eeb533ce26977496205be5303c71732/data/csv/prices.csv,"2019-03,2020-03,97.5,125.23,123.89,95.81,76.96,98.84,68.61",high,"Confirmed by: https://www.ico.org/documents/cy2018-19/cmr-0419-e.pdf (""fell by 3.1% to 97.50 US cents/lb in March 2019, the lowest monthly average since October 2006""). Parsed copy of ICO CMR table (report_period=2020-03); validated vs ICO CMR text, WB Pink Sheet and ICO 2023/2024 annual avgs - see notes/B_prices.md s.0"
price_monthly_ico_colombian_milds,Colombian Milds,2019-03,125.23,US cents/lb,ICO,"ICO Coffee Market Report price tables (monthly averages parsed from ICO CMR PDFs by BMR-Com/coffee-analytics, data/csv/prices.csv)",https://github.com/BMR-Com/coffee-analytics/blob/b7111c975eeb533ce26977496205be5303c71732/data/csv/prices.csv,"2019-03,2020-03,97.5,125.23,123.89,95.81,76.96,98.84,68.61",medium,"Parsed copy of ICO CMR table (report_period=2020-03); validated vs ICO CMR text, WB Pink Sheet and ICO 2023/2024 annual avgs - see notes/B_prices.md s.0"
price_monthly_ico_other_milds,Other Milds,2019-03,123.89,US cents/lb,ICO,"ICO Coffee Market Report price tables (monthly averages parsed from ICO CMR PDFs by BMR-Com/coffee-analytics, data/csv/prices.csv)",https://github.com/BMR-Com/coffee-analytics/blob/b7111c975eeb533ce26977496205be5303c71732/data/csv/prices.csv,"2019-03,2020-03,97.5,125.23,123.89,95.81,76.96,98.84,68.61",medium,"Parsed copy of ICO CMR table (report_period=2020-03); validated vs ICO CMR text, WB Pink Sheet and ICO 2023/2024 annual avgs - see notes/B_prices.md s.0"
price_monthly_ico_brazilian_naturals,Brazilian Naturals,2019-03,95.81,US cents/lb,ICO,"ICO Coffee Market Report price tables (monthly averages parsed from ICO CMR PDFs by BMR-Com/coffee-analytics, data/csv/prices.csv)",https://github.com/BMR-Com/coffee-analytics/blob/b7111c975eeb533ce26977496205be5303c71732/data/csv/prices.csv,"2019-03,2020-03,97.5,125.23,123.89,95.81,76.96,98.84,68.61",medium,"Parsed copy of ICO CMR table (report_period=2020-03); validated vs ICO CMR text, WB Pink Sheet and ICO 2023/2024 annual avgs - see notes/B_prices.md s.0"
price_monthly_ico_robustas,Robustas,2019-03,76.96,US cents/lb,ICO,"ICO Coffee Market Report price tables (monthly averages parsed from ICO CMR PDFs by BMR-Com/coffee-analytics, data/csv/prices.csv)",https://github.com/BMR-Com/coffee-analytics/blob/b7111c975eeb533ce26977496205be5303c71732/data/csv/prices.csv,"2019-03,2020-03,97.5,125.23,123.89,95.81,76.96,98.84,68.61",medium,"Parsed copy of ICO CMR table (report_period=2020-03); validated vs ICO CMR text, WB Pink Sheet and ICO 2023/2024 annual avgs - see notes/B_prices.md s.0"
price_monthly_ico_composite,ICO composite (I-CIP),2019-04,94.42,US cents/lb,ICO,"ICO Coffee Market Report price tables (monthly averages parsed from ICO CMR PDFs by BMR-Com/coffee-analytics, data/csv/prices.csv)",https://github.com/BMR-Com/coffee-analytics/blob/b7111c975eeb533ce26977496205be5303c71732/data/csv/prices.csv,"2019-04,2020-04,94.42,124.42,121.13,92.47,73.28,95.31,65.06",high,"Confirmed by: https://www.ico.org/documents/cy2018-19/cmr-0419-e.pdf (""In April 2019, the ICO composite indicator fell by 3.2% to 94.42 US cents/lb, lowest monthly average since July 2006""). Parsed copy of ICO CMR table (report_period=2020-04); validated vs ICO CMR text, WB Pink Sheet and ICO 2023/2024 annual avgs - see notes/B_prices.md s.0"
price_monthly_ico_colombian_milds,Colombian Milds,2019-04,124.42,US cents/lb,ICO,"ICO Coffee Market Report price tables (monthly averages parsed from ICO CMR PDFs by BMR-Com/coffee-analytics, data/csv/prices.csv)",https://github.com/BMR-Com/coffee-analytics/blob/b7111c975eeb533ce26977496205be5303c71732/data/csv/prices.csv,"2019-04,2020-04,94.42,124.42,121.13,92.47,73.28,95.31,65.06",medium,"Parsed copy of ICO CMR table (report_period=2020-04); validated vs ICO CMR text, WB Pink Sheet and ICO 2023/2024 annual avgs - see notes/B_prices.md s.0"
price_monthly_ico_other_milds,Other Milds,2019-04,121.13,US cents/lb,ICO,"ICO Coffee Market Report price tables (monthly averages parsed from ICO CMR PDFs by BMR-Com/coffee-analytics, data/csv/prices.csv)",https://github.com/BMR-Com/coffee-analytics/blob/b7111c975eeb533ce26977496205be5303c71732/data/csv/prices.csv,"2019-04,2020-04,94.42,124.42,121.13,92.47,73.28,95.31,65.06",medium,"Parsed copy of ICO CMR table (report_period=2020-04); validated vs ICO CMR text, WB Pink Sheet and ICO 2023/2024 annual avgs - see notes/B_prices.md s.0"
price_monthly_ico_brazilian_naturals,Brazilian Naturals,2019-04,92.47,US cents/lb,ICO,"ICO Coffee Market Report price tables (monthly averages parsed from ICO CMR PDFs by BMR-Com/coffee-analytics, data/csv/prices.csv)",https://github.com/BMR-Com/coffee-analytics/blob/b7111c975eeb533ce26977496205be5303c71732/data/csv/prices.csv,"2019-04,2020-04,94.42,124.42,121.13,92.47,73.28,95.31,65.06",medium,"Parsed copy of ICO CMR table (report_period=2020-04); validated vs ICO CMR text, WB Pink Sheet and ICO 2023/2024 annual avgs - see notes/B_prices.md s.0"
price_monthly_ico_robustas,Robustas,2019-04,73.28,US cents/lb,ICO,"ICO Coffee Market Report price tables (monthly averages parsed from ICO CMR PDFs by BMR-Com/coffee-analytics, data/csv/prices.csv)",https://github.com/BMR-Com/coffee-analytics/blob/b7111c975eeb533ce26977496205be5303c71732/data/csv/prices.csv,"2019-04,2020-04,94.42,124.42,121.13,92.47,73.28,95.31,65.06",medium,"Parsed copy of ICO CMR table (report_period=2020-04); validated vs ICO CMR text, WB Pink Sheet and ICO 2023/2024 annual avgs - see notes/B_prices.md s.0"
price_monthly_ico_composite,ICO composite (I-CIP),2019-05,93.33,US cents/lb,ICO,"ICO Coffee Market Report price tables (monthly averages parsed from ICO CMR PDFs by BMR-Com/coffee-analytics, data/csv/prices.csv)",https://github.com/BMR-Com/coffee-analytics/blob/b7111c975eeb533ce26977496205be5303c71732/data/csv/prices.csv,"2019-05,2020-04,93.33,124.4,120.55,91.95,71.12,94.86,62.45",medium,"Parsed copy of ICO CMR table (report_period=2020-04); validated vs ICO CMR text, WB Pink Sheet and ICO 2023/2024 annual avgs - see notes/B_prices.md s.0"
price_monthly_ico_colombian_milds,Colombian Milds,2019-05,124.40,US cents/lb,ICO,"ICO Coffee Market Report price tables (monthly averages parsed from ICO CMR PDFs by BMR-Com/coffee-analytics, data/csv/prices.csv)",https://github.com/BMR-Com/coffee-analytics/blob/b7111c975eeb533ce26977496205be5303c71732/data/csv/prices.csv,"2019-05,2020-04,93.33,124.4,120.55,91.95,71.12,94.86,62.45",medium,"Parsed copy of ICO CMR table (report_period=2020-04); validated vs ICO CMR text, WB Pink Sheet and ICO 2023/2024 annual avgs - see notes/B_prices.md s.0"
price_monthly_ico_other_milds,Other Milds,2019-05,120.55,US cents/lb,ICO,"ICO Coffee Market Report price tables (monthly averages parsed from ICO CMR PDFs by BMR-Com/coffee-analytics, data/csv/prices.csv)",https://github.com/BMR-Com/coffee-analytics/blob/b7111c975eeb533ce26977496205be5303c71732/data/csv/prices.csv,"2019-05,2020-04,93.33,124.4,120.55,91.95,71.12,94.86,62.45",medium,"Parsed copy of ICO CMR table (report_period=2020-04); validated vs ICO CMR text, WB Pink Sheet and ICO 2023/2024 annual avgs - see notes/B_prices.md s.0"
price_monthly_ico_brazilian_naturals,Brazilian Naturals,2019-05,91.95,US cents/lb,ICO,"ICO Coffee Market Report price tables (monthly averages parsed from ICO CMR PDFs by BMR-Com/coffee-analytics, data/csv/prices.csv)",https://github.com/BMR-Com/coffee-analytics/blob/b7111c975eeb533ce26977496205be5303c71732/data/csv/prices.csv,"2019-05,2020-04,93.33,124.4,120.55,91.95,71.12,94.86,62.45",medium,"Parsed copy of ICO CMR table (report_period=2020-04); validated vs ICO CMR text, WB Pink Sheet and ICO 2023/2024 annual avgs - see notes/B_prices.md s.0"
price_monthly_ico_robustas,Robustas,2019-05,71.12,US cents/lb,ICO,"ICO Coffee Market Report price tables (monthly averages parsed from ICO CMR PDFs by BMR-Com/coffee-analytics, data/csv/prices.csv)",https://github.com/BMR-Com/coffee-analytics/blob/b7111c975eeb533ce26977496205be5303c71732/data/csv/prices.csv,"2019-05,2020-04,93.33,124.4,120.55,91.95,71.12,94.86,62.45",medium,"Parsed copy of ICO CMR table (report_period=2020-04); validated vs ICO CMR text, WB Pink Sheet and ICO 2023/2024 annual avgs - see notes/B_prices.md s.0"
price_monthly_ico_composite,ICO composite (I-CIP),2019-06,99.97,US cents/lb,ICO,"ICO Coffee Market Report price tables (monthly averages parsed from ICO CMR PDFs by BMR-Com/coffee-analytics, data/csv/prices.csv)",https://github.com/BMR-Com/coffee-analytics/blob/b7111c975eeb533ce26977496205be5303c71732/data/csv/prices.csv,"2019-06,2020-06,99.97,133.49,129.73,100.69,74.02,104.44,65.41",medium,"Parsed copy of ICO CMR table (report_period=2020-06); validated vs ICO CMR text, WB Pink Sheet and ICO 2023/2024 annual avgs - see notes/B_prices.md s.0"
price_monthly_ico_colombian_milds,Colombian Milds,2019-06,133.49,US cents/lb,ICO,"ICO Coffee Market Report price tables (monthly averages parsed from ICO CMR PDFs by BMR-Com/coffee-analytics, data/csv/prices.csv)",https://github.com/BMR-Com/coffee-analytics/blob/b7111c975eeb533ce26977496205be5303c71732/data/csv/prices.csv,"2019-06,2020-06,99.97,133.49,129.73,100.69,74.02,104.44,65.41",medium,"Parsed copy of ICO CMR table (report_period=2020-06); validated vs ICO CMR text, WB Pink Sheet and ICO 2023/2024 annual avgs - see notes/B_prices.md s.0"
price_monthly_ico_other_milds,Other Milds,2019-06,129.73,US cents/lb,ICO,"ICO Coffee Market Report price tables (monthly averages parsed from ICO CMR PDFs by BMR-Com/coffee-analytics, data/csv/prices.csv)",https://github.com/BMR-Com/coffee-analytics/blob/b7111c975eeb533ce26977496205be5303c71732/data/csv/prices.csv,"2019-06,2020-06,99.97,133.49,129.73,100.69,74.02,104.44,65.41",medium,"Parsed copy of ICO CMR table (report_period=2020-06); validated vs ICO CMR text, WB Pink Sheet and ICO 2023/2024 annual avgs - see notes/B_prices.md s.0"
price_monthly_ico_brazilian_naturals,Brazilian Naturals,2019-06,100.69,US cents/lb,ICO,"ICO Coffee Market Report price tables (monthly averages parsed from ICO CMR PDFs by BMR-Com/coffee-analytics, data/csv/prices.csv)",https://github.com/BMR-Com/coffee-analytics/blob/b7111c975eeb533ce26977496205be5303c71732/data/csv/prices.csv,"2019-06,2020-06,99.97,133.49,129.73,100.69,74.02,104.44,65.41",medium,"Parsed copy of ICO CMR table (report_period=2020-06); validated vs ICO CMR text, WB Pink Sheet and ICO 2023/2024 annual avgs - see notes/B_prices.md s.0"
price_monthly_ico_robustas,Robustas,2019-06,74.02,US cents/lb,ICO,"ICO Coffee Market Report price tables (monthly averages parsed from ICO CMR PDFs by BMR-Com/coffee-analytics, data/csv/prices.csv)",https://github.com/BMR-Com/coffee-analytics/blob/b7111c975eeb533ce26977496205be5303c71732/data/csv/prices.csv,"2019-06,2020-06,99.97,133.49,129.73,100.69,74.02,104.44,65.41",medium,"Parsed copy of ICO CMR table (report_period=2020-06); validated vs ICO CMR text, WB Pink Sheet and ICO 2023/2024 annual avgs - see notes/B_prices.md s.0"
price_monthly_ico_composite,ICO composite (I-CIP),2019-07,103.01,US cents/lb,ICO,"ICO Coffee Market Report price tables (monthly averages parsed from ICO CMR PDFs by BMR-Com/coffee-analytics, data/csv/prices.csv)",https://github.com/BMR-Com/coffee-analytics/blob/b7111c975eeb533ce26977496205be5303c71732/data/csv/prices.csv,"2019-07,2020-07,103.01,137.63,135.47,105.43,73.93,109.01,64.83",medium,"Parsed copy of ICO CMR table (report_period=2020-07); validated vs ICO CMR text, WB Pink Sheet and ICO 2023/2024 annual avgs - see notes/B_prices.md s.0"
price_monthly_ico_colombian_milds,Colombian Milds,2019-07,137.63,US cents/lb,ICO,"ICO Coffee Market Report price tables (monthly averages parsed from ICO CMR PDFs by BMR-Com/coffee-analytics, data/csv/prices.csv)",https://github.com/BMR-Com/coffee-analytics/blob/b7111c975eeb533ce26977496205be5303c71732/data/csv/prices.csv,"2019-07,2020-07,103.01,137.63,135.47,105.43,73.93,109.01,64.83",medium,"Parsed copy of ICO CMR table (report_period=2020-07); validated vs ICO CMR text, WB Pink Sheet and ICO 2023/2024 annual avgs - see notes/B_prices.md s.0"
